,t,px,psi_px
10031,38.0,4.9218,5.902e-18
23599,91.0,4.9218,1.269e-12
47407,184.0,4.9218,0.006555
2351,8.0,4.9218,4.968e-18
48943,190.0,4.9218,0.008729
19503,75.0,4.9218,3.003e-15
10799,41.0,4.9218,5.938e-18
41007,159.0,4.9218,0.001612
23855,92.0,4.9218,7.699e-13
13871,53.0,4.9218,1.45e-17
41519,161.0,4.9218,0.001856
37679,146.0,4.9218,7.684e-05
24367,94.0,4.9218,7.189e-13
19247,74.0,4.9218,1.786e-15
22063,85.0,4.9218,1.245e-13
17199,66.0,4.9218,4.842e-16
37935,147.0,4.9218,6.652e-05
41775,162.0,4.9218,0.001968
16175,62.0,4.9218,7.861e-17
14127,54.0,4.9218,1.958e-17
35119,136.0,4.9218,2.749e-06
37167,144.0,4.9218,3.669e-05
1839,6.0,4.9218,4.831e-18
10287,39.0,4.9218,6.01e-18
25647,99.0,4.9218,7.017e-12
17711,68.0,4.9218,1.761e-16
8240,31.0,5.0265,8.379e-18
48176,187.0,5.0265,0.00798
46384,180.0,5.0265,0.005521
10544,40.0,5.0265,8.506e-18
12592,48.0,5.0265,1.166e-17
2352,8.0,5.0265,7.45e-18
34352,133.0,5.0265,6.205e-07
37680,146.0,5.0265,5.844e-05
816,2.0,5.0265,7.053e-18
21808,84.0,5.0265,2.052e-14
42288,164.0,5.0265,0.001782
40240,156.0,5.0265,0.0007195
1584,5.0,5.0265,7.248e-18
20016,77.0,5.0265,2.505e-15
44592,173.0,5.0265,0.003438
37424,145.0,5.0265,4.597e-05
46640,181.0,5.0265,0.005784
38448,149.0,5.0265,0.0001176
32816,127.0,5.0265,5.75e-08
26416,102.0,5.0265,6.719e-12
13360,51.0,5.0265,3.467e-17
24368,94.0,5.0265,6.737e-13
17712,68.0,5.0265,1.466e-16
39472,153.0,5.0265,0.0003119
21296,82.0,5.0265,8.028e-15
22320,86.0,5.0265,6.4e-14
41776,162.0,5.0265,0.001503
6448,24.0,5.0265,8.022e-18
16688,64.0,5.0265,1.213e-16
13872,53.0,5.0265,1.122e-17
30256,117.0,5.0265,6.684e-09
51248,199.0,5.0265,0.01302
14896,57.0,5.0265,3.144e-17
16944,65.0,5.0265,7.131e-17
15920,61.0,5.0265,1.448e-16
25136,97.0,5.0265,1.003e-12
11312,43.0,5.0265,9.018e-18
29744,115.0,5.0265,9.087e-10
1328,4.0,5.0265,7.178e-18
44336,172.0,5.0265,0.002726
3632,13.0,5.0265,7.528e-18
7728,29.0,5.0265,8.318e-18
48432,188.0,5.0265,0.00853
2608,9.0,5.0265,7.339e-18
14384,55.0,5.0265,5.077e-17
25392,98.0,5.0265,1.587e-12
36144,140.0,5.0265,8.416e-06
35376,137.0,5.0265,2.64e-06
560,1.0,5.0265,7.154e-18
45616,177.0,5.0265,0.00431
48688,189.0,5.0265,0.0091
34864,135.0,5.0265,1.093e-06
19504,75.0,5.0265,1.365e-15
10288,39.0,5.0265,8.901e-18
30512,118.0,5.0265,3.289e-09
39728,154.0,5.0265,0.0004442
39984,155.0,5.0265,0.0005843
48,0.0,5.0265,6.921e-18
49968,194.0,5.0265,0.01235
41264,160.0,5.0265,0.001242
34096,132.0,5.0265,4.83e-07
28464,110.0,5.0265,1.106e-10
18224,70.0,5.0265,2.418e-15
5424,20.0,5.0265,7.873e-18
22576,87.0,5.0265,6.576e-14
20272,78.0,5.0265,4.478e-15
6960,26.0,5.0265,8.114e-18
49200,191.0,5.0265,0.011
4656,17.0,5.0265,7.755e-18
21040,81.0,5.0265,1.231e-13
31280,121.0,5.0265,7.617e-09
23856,92.0,5.0265,4.957e-13
26928,104.0,5.0265,1.405e-11
4912,18.0,5.0265,7.817e-18
10032,38.0,5.0265,8.926e-18
12848,49.0,5.0265,1.095e-17
14128,54.0,5.0265,2.903e-17
11824,45.0,5.0265,9.73e-18
23600,91.0,5.0265,1.094e-12
8496,32.0,5.0265,8.326e-18
15152,58.0,5.0265,1.607e-17
304,0.0,5.0265,6.921e-18
37168,144.0,5.0265,3.329e-05
15664,60.0,5.0265,3.567e-16
27440,106.0,5.0265,2.512e-11
42544,165.0,5.0265,0.002008
24880,96.0,5.0265,8.626e-13
3120,11.0,5.0265,7.421e-18
12080,46.0,5.0265,1.118e-17
45104,175.0,5.0265,0.004322
38960,151.0,5.0265,0.0002046
18736,72.0,5.0265,8.13e-16
44080,171.0,5.0265,0.00277
26160,101.0,5.0265,5.599e-12
36400,141.0,5.0265,1.181e-05
34608,134.0,5.0265,9.031e-07
30768,119.0,5.0265,4.294e-09
1840,6.0,5.0265,7.32e-18
1072,3.0,5.0265,7.203e-18
25648,99.0,5.0265,3.793e-12
49712,193.0,5.0265,0.01097
13104,50.0,5.0265,2.745e-17
41520,161.0,5.0265,0.00139
33072,128.0,5.0265,2.987e-07
36656,142.0,5.0265,1.726e-05
27952,108.0,5.0265,4.388e-11
6192,23.0,5.0265,8.025e-18
32304,125.0,5.0265,3.979e-08
47920,186.0,5.0265,0.007446
20784,80.0,5.0265,3.5e-14
38704,150.0,5.0265,0.0001628
32560,126.0,5.0265,4.727e-08
46128,179.0,5.0265,0.004961
33328,129.0,5.0265,2.154e-07
9264,35.0,5.0265,8.514e-18
33840,131.0,5.0265,3.655e-07
31536,122.0,5.0265,2.046e-08
43312,168.0,5.0265,0.002321
9008,34.0,5.0265,8.498e-18
35888,139.0,5.0265,9.38e-06
43056,167.0,5.0265,0.002223
16432,63.0,5.0265,1.395e-16
50736,197.0,5.0265,0.01228
11568,44.0,5.0265,8.09e-18
4144,15.0,5.0265,7.611e-18
49456,192.0,5.0265,0.01108
2096,7.0,5.0265,7.289e-18
26672,103.0,5.0265,6.087e-12
10800,41.0,5.0265,9.119e-18
14640,56.0,5.0265,3.242e-17
31792,123.0,5.0265,4.387e-08
13616,52.0,5.0265,4.744e-17
24624,95.0,5.0265,1.045e-12
38192,148.0,5.0265,9.513e-05
24112,93.0,5.0265,4.322e-13
17968,69.0,5.0265,2.461e-16
17200,66.0,5.0265,3.536e-16
46896,182.0,5.0265,0.006761
35632,138.0,5.0265,4.125e-06
33584,130.0,5.0265,2.479e-07
19760,76.0,5.0265,2.542e-15
42800,166.0,5.0265,0.002235
27696,107.0,5.0265,2.821e-11
43568,169.0,5.0265,0.002205
22832,88.0,5.0265,3.858e-13
25904,100.0,5.0265,3.766e-12
50224,195.0,5.0265,0.01331
23088,89.0,5.0265,3.563e-13
45360,176.0,5.0265,0.004034
3376,12.0,5.0265,7.621e-18
27184,105.0,5.0265,2.486e-11
15408,59.0,5.0265,3.111e-17
47408,184.0,5.0265,0.007448
23344,90.0,5.0265,7.053e-13
9776,37.0,5.0265,8.814e-18
28976,112.0,5.0265,2.577e-10
28208,109.0,5.0265,5.58e-11
42032,163.0,5.0265,0.001727
43824,170.0,5.0265,0.00268
30000,116.0,5.0265,1.99e-09
7984,30.0,5.0265,8.354e-18
17456,67.0,5.0265,6.224e-16
18992,73.0,5.0265,6.35e-16
51504,200.0,5.0265,0.01464
31024,120.0,5.0265,5.85e-09
36912,143.0,5.0265,2.386e-05
45872,178.0,5.0265,0.00461
47152,183.0,5.0265,0.006577
21552,83.0,5.0265,1.131e-14
32048,124.0,5.0265,2.937e-08
20528,79.0,5.0265,4.372e-15
29232,113.0,5.0265,3.278e-10
12336,47.0,5.0265,9.565e-18
50480,196.0,5.0265,0.01205
11056,42.0,5.0265,1.001e-17
44848,174.0,5.0265,0.003742
7472,28.0,5.0265,8.212e-18
29488,114.0,5.0265,4.204e-10
50992,198.0,5.0265,0.01244
3888,14.0,5.0265,7.697e-18
5680,21.0,5.0265,7.927e-18
40752,158.0,5.0265,0.0008764
28720,111.0,5.0265,1.526e-10
5168,19.0,5.0265,7.865e-18
8752,33.0,5.0265,8.375e-18
37936,147.0,5.0265,6.74e-05
22064,85.0,5.0265,1.284e-13
40496,157.0,5.0265,0.0008025
41008,159.0,5.0265,0.001143
4400,16.0,5.0265,7.747e-18
5936,22.0,5.0265,7.929e-18
48944,190.0,5.0265,0.009827
18480,71.0,5.0265,4.28e-15
6704,25.0,5.0265,8.105e-18
2864,10.0,5.0265,7.541e-18
19248,74.0,5.0265,1.108e-15
39216,152.0,5.0265,0.0002804
9520,36.0,5.0265,8.486e-18
16176,62.0,5.0265,3.765e-17
35120,136.0,5.0265,1.741e-06
47664,185.0,5.0265,0.007297
7216,27.0,5.0265,8.168e-18
12849,49.0,5.1313,1.485e-17
21553,83.0,5.1313,9.17e-14
5681,21.0,5.1313,4.082e-18
11825,45.0,5.1313,1.006e-17
35889,139.0,5.1313,2.101e-06
43313,168.0,5.1313,0.001487
33841,131.0,5.1313,3.218e-07
32305,125.0,5.1313,6.271e-08
12337,47.0,5.1313,1.398e-17
43057,167.0,5.1313,0.001189
31537,122.0,5.1313,2.636e-08
16433,63.0,5.1313,5.06e-16
9265,35.0,5.1313,4.409e-18
50481,196.0,5.1313,0.008376
7217,27.0,5.1313,4.256e-18
45361,176.0,5.1313,0.003389
9009,34.0,5.1313,4.427e-18
11569,44.0,5.1313,8.564e-18
37937,147.0,5.1313,1.378e-05
26161,101.0,5.1313,3.336e-11
3633,13.0,5.1313,3.88e-18
44081,171.0,5.1313,0.002077
29489,114.0,5.1313,1.925e-09
26929,104.0,5.1313,5.276e-11
18737,72.0,5.1313,5.318e-15
6193,23.0,5.1313,4.15e-18
30001,116.0,5.1313,4.035e-09
10033,38.0,5.1313,4.694e-18
17457,67.0,5.1313,1.448e-15
47665,185.0,5.1313,0.004889
49457,192.0,5.1313,0.007309
4913,18.0,5.1313,4.042e-18
47921,186.0,5.1313,0.005097
34609,134.0,5.1313,8.125e-07
20785,80.0,5.1313,1.898e-13
18993,73.0,5.1313,3.495e-15
45873,178.0,5.1313,0.003228
5169,19.0,5.1313,4.046e-18
20017,77.0,5.1313,1.446e-14
32049,124.0,5.1313,3.988e-08
36401,141.0,5.1313,3.681e-06
50737,197.0,5.1313,0.007875
4145,15.0,5.1313,3.923e-18
14129,54.0,5.1313,1.556e-16
16177,62.0,5.1313,2.116e-16
46129,179.0,5.1313,0.004138
19761,76.0,5.1313,8.665e-15
34097,132.0,5.1313,4.205e-07
15665,60.0,5.1313,1.664e-15
15409,59.0,5.1313,9.68e-17
41265,160.0,5.1313,0.0004218
50993,198.0,5.1313,0.00816
42545,165.0,5.1313,0.0009835
27697,107.0,5.1313,1.544e-10
39985,155.0,5.1313,9.76e-05
24881,96.0,5.1313,3.685e-12
22833,88.0,5.1313,8.137e-13
28465,110.0,5.1313,1.099e-09
49969,194.0,5.1313,0.007023
39729,154.0,5.1313,6.861e-05
30513,118.0,5.1313,7.633e-09
49,0.0,5.1313,3.496e-18
23857,92.0,5.1313,2.472e-12
4657,17.0,5.1313,3.973e-18
31281,121.0,5.1313,1.374e-08
19249,74.0,5.1313,1.255e-14
5425,20.0,5.1313,4.095e-18
10289,39.0,5.1313,4.676e-18
3121,11.0,5.1313,3.832e-18
22577,87.0,5.1313,3.176e-13
18225,70.0,5.1313,5.161e-15
48945,190.0,5.1313,0.007459
3889,14.0,5.1313,3.943e-18
5937,22.0,5.1313,4.14e-18
32561,126.0,5.1313,6.918e-08
9777,37.0,5.1313,4.651e-18
15153,58.0,5.1313,1.147e-16
38961,151.0,5.1313,4.025e-05
38705,150.0,5.1313,2.546e-05
23601,91.0,5.1313,3.568e-12
8497,32.0,5.1313,4.366e-18
45105,175.0,5.1313,0.003305
23345,90.0,5.1313,1.834e-12
36913,143.0,5.1313,6.2e-06
33329,129.0,5.1313,1.493e-07
21041,81.0,5.1313,6.387e-13
305,0.0,5.1313,3.496e-18
49201,191.0,5.1313,0.007495
13617,52.0,5.1313,8.039e-16
20273,78.0,5.1313,3.345e-14
6961,26.0,5.1313,4.226e-18
22065,85.0,5.1313,6.585e-13
27441,106.0,5.1313,1.105e-10
37169,144.0,5.1313,6.855e-06
17201,66.0,5.1313,1.378e-15
17969,69.0,5.1313,7.785e-16
40753,158.0,5.1313,0.0002428
24113,93.0,5.1313,2.58e-12
18481,71.0,5.1313,1.274e-14
28209,109.0,5.1313,3.532e-10
23089,89.0,5.1313,8.053e-13
7729,29.0,5.1313,4.293e-18
51249,199.0,5.1313,0.009156
13873,53.0,5.1313,3.306e-17
38193,148.0,5.1313,1.628e-05
50225,195.0,5.1313,0.008424
38449,149.0,5.1313,2.285e-05
24625,95.0,5.1313,4.921e-12
28721,111.0,5.1313,8.761e-10
48177,187.0,5.1313,0.004925
40497,157.0,5.1313,0.0001721
10545,40.0,5.1313,4.737e-18
16689,64.0,5.1313,4.921e-16
44593,173.0,5.1313,0.002705
46385,180.0,5.1313,0.003985
34353,133.0,5.1313,5.143e-07
33585,130.0,5.1313,2.232e-07
7473,28.0,5.1313,4.258e-18
31793,123.0,5.1313,3.864e-08
42289,164.0,5.1313,0.0008119
6449,24.0,5.1313,4.189e-18
37425,145.0,5.1313,9.241e-06
15921,61.0,5.1313,6.357e-16
21809,84.0,5.1313,1.817e-13
25137,97.0,5.1313,4.761e-12
1585,5.0,5.1313,3.7e-18
11313,43.0,5.1313,9.232e-18
46897,182.0,5.1313,0.004883
561,1.0,5.1313,3.595e-18
36145,140.0,5.1313,2.713e-06
9521,36.0,5.1313,4.46e-18
35377,137.0,5.1313,1.364e-06
25393,98.0,5.1313,7.63e-12
39217,152.0,5.1313,3.96e-05
30257,117.0,5.1313,1.109e-08
45617,177.0,5.1313,0.003495
14385,55.0,5.1313,4.435e-16
16945,65.0,5.1313,4.004e-16
44337,172.0,5.1313,0.002628
25905,100.0,5.1313,1.987e-11
46641,181.0,5.1313,0.00526
48433,188.0,5.1313,0.005805
17713,68.0,5.1313,5.886e-16
26673,103.0,5.1313,3.461e-11
43569,169.0,5.1313,0.001471
42801,166.0,5.1313,0.001107
14897,57.0,5.1313,1.558e-16
29745,115.0,5.1313,2.636e-09
47409,184.0,5.1313,0.005605
4401,16.0,5.1313,3.982e-18
1329,4.0,5.1313,3.646e-18
35633,138.0,5.1313,1.694e-06
14641,56.0,5.1313,4.094e-16
41777,162.0,5.1313,0.0004935
44849,174.0,5.1313,0.00326
47153,183.0,5.1313,0.005146
40241,156.0,5.1313,0.0001316
13361,51.0,5.1313,4.007e-16
27953,108.0,5.1313,2.958e-10
31025,120.0,5.1313,1.099e-08
36657,142.0,5.1313,4.501e-06
51505,200.0,5.1313,0.01041
6705,25.0,5.1313,4.201e-18
41521,161.0,5.1313,0.0004455
13105,50.0,5.1313,4.149e-16
28977,112.0,5.1313,1.198e-09
7985,30.0,5.1313,4.307e-18
43825,170.0,5.1313,0.001864
25649,99.0,5.1313,1.901e-11
32817,127.0,5.1313,8.05e-08
30769,119.0,5.1313,8.971e-09
35121,136.0,5.1313,1.102e-06
1073,3.0,5.1313,3.634e-18
1841,6.0,5.1313,3.719e-18
42033,163.0,5.1313,0.0005884
10801,41.0,5.1313,5.244e-18
2097,7.0,5.1313,3.747e-18
34865,135.0,5.1313,7.902e-07
19505,75.0,5.1313,1.304e-14
817,2.0,5.1313,3.607e-18
8753,33.0,5.1313,4.448e-18
8241,31.0,5.1313,4.339e-18
22321,86.0,5.1313,3.185e-13
37681,146.0,5.1313,1.243e-05
26417,102.0,5.1313,3.279e-11
2609,9.0,5.1313,3.781e-18
11057,42.0,5.1313,7.015e-18
12593,48.0,5.1313,6.034e-18
39473,153.0,5.1313,4.99e-05
49713,193.0,5.1313,0.006994
12081,46.0,5.1313,1.983e-17
20529,79.0,5.1313,3.309e-14
29233,113.0,5.1313,1.537e-09
41009,159.0,5.1313,0.000328
21297,82.0,5.1313,5.601e-14
27185,105.0,5.1313,1.384e-10
2865,10.0,5.1313,3.818e-18
33073,128.0,5.1313,2.12e-07
3377,12.0,5.1313,3.882e-18
48689,189.0,5.1313,0.006214
24369,94.0,5.1313,2.889e-12
2353,8.0,5.1313,3.765e-18
26418,102.0,5.236,9.483e-05
16946,65.0,5.236,2.305e-06
22066,85.0,5.236,1.989e-05
31282,121.0,5.236,0.0004544
27442,106.0,5.236,0.0001311
26930,104.0,5.236,0.000114
42546,165.0,5.236,0.003898
39474,153.0,5.236,0.003219
14130,54.0,5.236,6.415e-07
17714,68.0,5.236,2.299e-06
35122,136.0,5.236,0.001319
2098,7.0,5.236,7.23e-18
3378,12.0,5.236,7.523e-18
51250,199.0,5.236,0.01192
8498,32.0,5.236,6.89e-10
6706,25.0,5.236,8.334e-18
44082,171.0,5.236,0.004062
10290,39.0,5.236,6.869e-09
38962,151.0,5.236,0.003115
43058,167.0,5.236,0.003901
20530,79.0,5.236,7.332e-06
33074,128.0,5.236,0.0005924
9010,34.0,5.236,2.44e-09
17202,66.0,5.236,2.662e-06
19250,74.0,5.236,4.769e-06
24114,93.0,5.236,4.7e-05
12082,46.0,5.236,1.67e-06
36402,141.0,5.236,0.001635
31026,120.0,5.236,0.0003831
16434,63.0,5.236,2.02e-06
28978,112.0,5.236,0.0002234
20786,80.0,5.236,1.127e-05
12594,48.0,5.236,8.575e-07
41522,161.0,5.236,0.003987
30770,119.0,5.236,0.0003355
45874,178.0,5.236,0.004189
29490,114.0,5.236,0.0002507
44850,174.0,5.236,0.004268
36146,140.0,5.236,0.001565
32306,125.0,5.236,0.0005795
1586,5.0,5.236,6.987e-18
39218,152.0,5.236,0.003226
14386,55.0,5.236,6.277e-07
39730,154.0,5.236,0.003369
48434,188.0,5.236,0.005724
47410,184.0,5.236,0.005081
42802,166.0,5.236,0.003915
15410,59.0,5.236,8.276e-07
46898,182.0,5.236,0.004165
22578,87.0,5.236,2.332e-05
18482,71.0,5.236,6.855e-06
818,2.0,5.236,6.971e-18
25138,97.0,5.236,6.686e-05
20274,78.0,5.236,6.894e-06
48178,187.0,5.236,0.006047
50226,195.0,5.236,0.008217
7474,28.0,5.236,2.633e-13
12338,47.0,5.236,1.514e-06
46386,180.0,5.236,0.003854
37426,145.0,5.236,0.002175
33330,129.0,5.236,0.0005629
37938,147.0,5.236,0.002299
34610,134.0,5.236,0.001065
10034,38.0,5.236,7.075e-09
15922,61.0,5.236,2.592e-06
562,1.0,5.236,6.886e-18
14898,57.0,5.236,8.647e-07
13874,53.0,5.236,5.304e-07
6450,24.0,5.236,8.27e-18
22322,86.0,5.236,2.158e-05
41778,162.0,5.236,0.003887
24370,94.0,5.236,5.06e-05
35378,137.0,5.236,0.001409
21298,82.0,5.236,1.177e-05
32818,127.0,5.236,0.0005862
28210,109.0,5.236,0.0001789
32050,124.0,5.236,0.0005656
16690,64.0,5.236,2.322e-06
19762,76.0,5.236,5.875e-06
28722,111.0,5.236,0.0001903
2866,10.0,5.236,7.32e-18
41010,159.0,5.236,0.003849
13362,51.0,5.236,5.021e-06
25394,98.0,5.236,6.912e-05
30258,117.0,5.236,0.0003444
45618,177.0,5.236,0.00406
49714,193.0,5.236,0.006388
19506,75.0,5.236,5.443e-06
37682,146.0,5.236,0.002127
40242,156.0,5.236,0.003356
21810,84.0,5.236,1.476e-05
1330,4.0,5.236,6.963e-18
44594,173.0,5.236,0.004628
42290,164.0,5.236,0.004023
34354,133.0,5.236,0.0009451
10546,40.0,5.236,2.141e-08
38450,149.0,5.236,0.002746
23090,89.0,5.236,3.132e-05
7730,29.0,5.236,1.168e-11
11314,43.0,5.236,1.683e-07
29746,115.0,5.236,0.0002816
3634,13.0,5.236,7.424e-18
26674,103.0,5.236,0.0001072
46642,181.0,5.236,0.003861
44338,172.0,5.236,0.004152
2610,9.0,5.236,7.147e-18
48690,189.0,5.236,0.006451
40498,157.0,5.236,0.003412
9522,36.0,5.236,2.506e-09
21554,83.0,5.236,1.228e-05
5938,22.0,5.236,7.904e-18
50482,196.0,5.236,0.008576
45362,176.0,5.236,0.004186
36914,143.0,5.236,0.001816
13618,52.0,5.236,6.688e-07
17970,69.0,5.236,2.935e-06
22834,88.0,5.236,2.956e-05
9778,37.0,5.236,3.568e-09
27698,107.0,5.236,0.0001503
50994,198.0,5.236,0.01103
16178,62.0,5.236,1.416e-06
5682,21.0,5.236,7.893e-18
48946,190.0,5.236,0.006313
40754,158.0,5.236,0.003617
7218,27.0,5.236,3.845e-15
5170,19.0,5.236,7.821e-18
47666,185.0,5.236,0.005221
23346,90.0,5.236,3.317e-05
18994,73.0,5.236,3.899e-06
30002,116.0,5.236,0.0003295
3890,14.0,5.236,7.468e-18
4402,16.0,5.236,7.776e-18
17458,67.0,5.236,2.572e-06
43570,169.0,5.236,0.003919
38194,148.0,5.236,0.002432
35634,138.0,5.236,0.001542
25906,100.0,5.236,8.392e-05
42034,163.0,5.236,0.003905
24626,95.0,5.236,5.875e-05
33586,130.0,5.236,0.0006698
31794,123.0,5.236,0.0005124
14642,56.0,5.236,1.668e-06
11058,42.0,5.236,1.428e-07
50,0.0,5.236,6.64e-18
29234,113.0,5.236,0.0002364
47154,183.0,5.236,0.004643
7986,30.0,5.236,2.732e-10
43826,170.0,5.236,0.003839
51506,200.0,5.236,0.01411
10802,41.0,5.236,9.134e-08
27186,105.0,5.236,0.0001229
2354,8.0,5.236,7.253e-18
8754,33.0,5.236,1.833e-09
21042,81.0,5.236,1.474e-05
11570,44.0,5.236,2.518e-07
24882,96.0,5.236,6.285e-05
50738,197.0,5.236,0.009584
49202,191.0,5.236,0.00691
43314,168.0,5.236,0.003861
4146,15.0,5.236,7.581e-18
3122,11.0,5.236,7.421e-18
23858,92.0,5.236,4.175e-05
35890,139.0,5.236,0.001511
5426,20.0,5.236,7.958e-18
49970,194.0,5.236,0.006543
30514,118.0,5.236,0.0003234
31538,122.0,5.236,0.0004888
9266,35.0,5.236,3.44e-09
33842,131.0,5.236,0.000755
32562,126.0,5.236,0.0006081
46130,179.0,5.236,0.003543
20018,77.0,5.236,5.944e-06
28466,110.0,5.236,0.0001911
8242,31.0,5.236,3.534e-10
38706,150.0,5.236,0.002883
41266,160.0,5.236,0.004036
45106,175.0,5.236,0.003968
39986,155.0,5.236,0.003429
23602,91.0,5.236,3.921e-05
34098,132.0,5.236,0.0007837
18226,70.0,5.236,4.243e-06
47922,186.0,5.236,0.005682
49458,192.0,5.236,0.006925
4658,17.0,5.236,7.663e-18
1074,3.0,5.236,7.016e-18
4914,18.0,5.236,7.676e-18
36658,142.0,5.236,0.001738
27954,108.0,5.236,0.0001732
11826,45.0,5.236,4.638e-07
15154,58.0,5.236,6.971e-07
13106,50.0,5.236,4.012e-07
1842,6.0,5.236,7.106e-18
25650,99.0,5.236,8.232e-05
306,0.0,5.236,6.64e-18
37170,144.0,5.236,0.002075
15666,60.0,5.236,8.097e-06
12850,49.0,5.236,3.685e-07
34866,135.0,5.236,0.001076
6962,26.0,5.236,1.274e-16
18738,72.0,5.236,3.509e-06
26162,101.0,5.236,8.699e-05
6194,23.0,5.236,8.021e-18
18995,73.0,5.3407,1.335e-15
8499,32.0,5.3407,2.534e-17
47667,185.0,5.3407,0.004199
28467,110.0,5.3407,4.232e-10
14643,56.0,5.3407,4.754e-16
4659,17.0,5.3407,2.412e-17
15155,58.0,5.3407,4.338e-17
3635,13.0,5.3407,2.34e-17
31795,123.0,5.3407,3.384e-08
26931,104.0,5.3407,2.806e-11
7219,27.0,5.3407,2.506e-17
24627,95.0,5.3407,1.671e-12
24883,96.0,5.3407,1.99e-12
34099,132.0,5.3407,2.59e-07
14131,54.0,5.3407,2.633e-17
19507,75.0,5.3407,3.69e-15
37171,144.0,5.3407,4.157e-06
22579,87.0,5.3407,1.507e-13
19251,74.0,5.3407,3.922e-15
13619,52.0,5.3407,3.146e-16
24115,93.0,5.3407,1.029e-12
3891,14.0,5.3407,2.314e-17
22835,88.0,5.3407,3.438e-13
5427,20.0,5.3407,2.416e-17
31283,121.0,5.3407,1.349e-08
18483,71.0,5.3407,1.168e-14
49971,194.0,5.3407,0.006705
43827,170.0,5.3407,0.000921
12851,49.0,5.3407,2.427e-17
5939,22.0,5.3407,2.448e-17
7987,30.0,5.3407,2.59e-17
47155,183.0,5.3407,0.00332
31027,120.0,5.3407,8.294e-09
44851,174.0,5.3407,0.001631
50995,198.0,5.3407,0.007924
36915,143.0,5.3407,2.782e-06
8243,31.0,5.3407,2.552e-17
46899,182.0,5.3407,0.003152
563,1.0,5.3407,2.184e-17
36403,141.0,5.3407,1.73e-06
44339,172.0,5.3407,0.001207
50739,197.0,5.3407,0.007809
47923,186.0,5.3407,0.004076
37939,147.0,5.3407,7.45e-06
14387,55.0,5.3407,1.97e-16
26675,103.0,5.3407,1.751e-11
47411,184.0,5.3407,0.003893
34867,135.0,5.3407,3.829e-07
819,2.0,5.3407,2.166e-17
23091,89.0,5.3407,4.988e-13
14899,57.0,5.3407,8.52e-17
18739,72.0,5.3407,2.524e-15
38451,149.0,5.3407,1.324e-05
37683,146.0,5.3407,6.131e-06
12595,48.0,5.3407,3.015e-17
44595,173.0,5.3407,0.001393
1331,4.0,5.3407,2.214e-17
13107,50.0,5.3407,1.284e-16
1843,6.0,5.3407,2.245e-17
37427,145.0,5.3407,4.935e-06
44083,171.0,5.3407,0.001022
49715,193.0,5.3407,0.006508
33075,128.0,5.3407,1.191e-07
36659,142.0,5.3407,1.942e-06
48179,187.0,5.3407,0.004457
43315,168.0,5.3407,0.0007823
13875,53.0,5.3407,6.127e-17
51251,199.0,5.3407,0.00867
38195,148.0,5.3407,8.972e-06
43571,169.0,5.3407,0.0008006
20275,78.0,5.3407,1.595e-14
38707,150.0,5.3407,1.63e-05
17459,67.0,5.3407,4.769e-16
39219,152.0,5.3407,2.985e-05
16691,64.0,5.3407,3.216e-16
4403,16.0,5.3407,2.336e-17
7475,28.0,5.3407,2.519e-17
27187,105.0,5.3407,5.334e-11
20019,77.0,5.3407,8.225e-15
16947,65.0,5.3407,2.14e-16
28723,111.0,5.3407,3.399e-10
38963,151.0,5.3407,2.325e-05
43059,167.0,5.3407,0.0007039
46131,179.0,5.3407,0.002912
32051,124.0,5.3407,2.914e-08
3379,12.0,5.3407,2.306e-17
32819,127.0,5.3407,6.458e-08
13363,51.0,5.3407,2.006e-16
31539,122.0,5.3407,1.963e-08
19763,76.0,5.3407,9.495e-15
32563,126.0,5.3407,5.49e-08
24371,94.0,5.3407,1.328e-12
32307,125.0,5.3407,4.244e-08
4147,15.0,5.3407,2.372e-17
26419,102.0,5.3407,1.87e-11
6963,26.0,5.3407,2.508e-17
7731,29.0,5.3407,2.544e-17
28979,112.0,5.3407,4.908e-10
40499,157.0,5.3407,0.000115
27955,108.0,5.3407,1.665e-10
2611,9.0,5.3407,2.253e-17
41011,159.0,5.3407,0.0002431
9523,36.0,5.3407,2.565e-17
42547,165.0,5.3407,0.00061
2099,7.0,5.3407,2.203e-17
27443,106.0,5.3407,6.804e-11
6707,25.0,5.3407,2.474e-17
41779,162.0,5.3407,0.0004208
12083,46.0,5.3407,2.223e-17
1075,3.0,5.3407,2.198e-17
39475,153.0,5.3407,3.547e-05
35379,137.0,5.3407,7.441e-07
30003,116.0,5.3407,2.216e-09
29747,115.0,5.3407,1.338e-09
22323,86.0,5.3407,1.332e-13
26163,101.0,5.3407,1.472e-11
10547,40.0,5.3407,2.855e-17
21811,84.0,5.3407,6.205e-14
6451,24.0,5.3407,2.466e-17
2355,8.0,5.3407,2.281e-17
42803,166.0,5.3407,0.0006653
39731,154.0,5.3407,4.585e-05
34611,134.0,5.3407,3.666e-07
45619,177.0,5.3407,0.00253
25651,99.0,5.3407,1.395e-11
25907,100.0,5.3407,1.14e-11
15923,61.0,5.3407,2.688e-16
27699,107.0,5.3407,1.036e-10
5683,21.0,5.3407,2.443e-17
40755,158.0,5.3407,0.0001517
11315,43.0,5.3407,3.009e-17
5171,19.0,5.3407,2.427e-17
46643,181.0,5.3407,0.002689
25139,97.0,5.3407,2.56e-12
48435,188.0,5.3407,0.004678
36147,140.0,5.3407,1.282e-06
